rec_id,item_id,stud_id,result,irt
1872,3.3.1,484,1,627
5342,3.3.1,346,1,1116
5422,3.3.1,369,1,931
6933,3.3.1,413,1,3506
3438,3.3.10,34,0,374
3786,3.3.10,782,1,934
5013,3.3.10,540,1,443
1855,3.3.11,484,0,897
5006,3.3.11,540,0,302
5499,3.3.11,788,1,291
6309,3.3.11,529,1,437
6352,3.3.11,532,1,2177
6917,3.3.11,413,1,2584
5024,3.3.12,540,1,852
5355,3.3.12,346,1,525
3435,3.3.14,34,0,289
3757,3.3.14,782,1,389
5014,3.3.14,540,0,538
5429,3.3.14,369,1,1363
5498,3.3.14,788,1,87
914,3.3.15,490,0,759
1072,3.3.15,343,0,1299
1854,3.3.15,484,0,863
1861,3.3.15,484,1,1277
3760,3.3.15,782,1,453
5501,3.3.15,788,1,478
6354,3.3.15,532,1,2315
653,3.3.2,541,0,1872
1149,3.3.2,703,1,118
5323,3.3.2,346,1,296
5432,3.3.2,369,1,1582
1856,3.3.3,484,0,903
3436,3.3.3,34,0,325
6313,3.3.3,529,1,693
654,3.3.4,541,0,2130
1067,3.3.4,343,1,1010
5923,3.3.4,397,1,428
652,3.3.5,541,1,1662
1264,3.3.5,273,1,200
1857,3.3.5,484,0,910
5915,3.3.5,397,1,286
6325,3.3.5,529,1,1187
6344,3.3.5,532,0,1332
1039,3.3.6,343,0,101
3437,3.3.6,34,0,349
3772,3.3.6,782,0,711
4505,3.3.6,416,0,746
5019,3.3.6,540,1,679
5418,3.3.6,369,0,538
6322,3.3.6,529,1,1072
3434,3.3.7,34,0,219
4474,3.3.7,416,1,313
6311,3.3.7,529,1,632
6338,3.3.7,532,1,588
6897,3.3.7,413,1,1522
1060,3.3.8,343,1,613
1290,3.3.8,273,1,1035
1869,3.3.8,484,0,277
3750,3.3.8,782,1,231
5420,3.3.8,369,1,781
5500,3.3.8,788,1,424
6329,3.3.8,532,1,313
6946,3.3.8,413,0,4614
1873,3.3.9,484,0,788
5502,3.3.9,788,1,542
6840,3.3.9,410,0,5799
5166,4.1.1,351,1,101
5506,4.1.1,788,1,3947
5818,4.1.1,388,1,663
1893,4.1.10,484,1,359
2575,4.1.10,357,0,554
3544,4.1.10,343,0,475
5177,4.1.10,351,0,615
5821,4.1.10,388,0,740
1898,4.1.2,484,1,1305
2456,4.1.2,475,0,1387
5508,4.1.2,788,1,4016
5830,4.1.2,388,1,1014
1896,4.1.3,484,1,820
3023,4.1.3,605,0,393
3810,4.1.3,782,1,1353
3817,4.1.3,782,1,1474
5173,4.1.3,351,1,457
5440,4.1.3,369,1,2663
170,4.1.4,388,1,283
1895,4.1.4,484,1,681
2989,4.1.4,605,0,271
3807,4.1.4,782,0,1321
3815,4.1.4,782,1,1464
5503,4.1.4,788,1,1059
6545,4.1.4,119,1,1238
2626,4.1.5,357,1,2319
3546,4.1.5,343,1,629
3793,4.1.5,782,0,1057
3814,4.1.5,782,1,1432
5507,4.1.5,788,1,3969
3027,4.1.6,605,0,785
3440,4.1.6,34,0,851
3551,4.1.6,343,1,853
3791,4.1.6,782,0,1031
3813,4.1.6,782,1,1411
5505,4.1.7,788,0,1259
1878,4.1.8,484,0,1330
3441,4.1.8,34,0,908
5171,4.1.8,351,0,356
5439,4.1.8,369,1,2403
1897,4.1.9,484,0,1009
3439,4.1.9,34,0,256
3549,4.1.9,343,1,766
3812,4.1.9,782,0,1385
3819,4.1.9,782,0,1505
5826,4.1.9,388,1,912
168,4.2.1,158,0,1102
171,4.2.1,158,0,1309
174,4.2.1,388,1,125
1367,4.2.1,490,1,104
1575,4.2.1,273,1,108
1882,4.2.1,484,0,222
1885,4.2.1,484,1,528
2013,4.2.1,207,0,61
3039,4.2.1,81,1,105
3288,4.2.1,61,1,143
3582,4.2.1,385,1,103
3822,4.2.1,782,1,45
4249,4.2.1,501,1,509
5509,4.2.1,788,1,19
7073,4.2.1,529,0,10
7074,4.2.1,529,0,16
7075,4.2.1,529,0,17
1432,4.2.10,490,1,240
1649,4.2.10,273,1,477
3334,4.2.10,61,1,540
3592,4.2.10,385,1,264
5384,4.2.10,129,0,125
7099,4.2.10,529,0,8
7100,4.2.10,529,0,10
7101,4.2.10,529,0,12
175,4.2.2,388,1,79
208,4.2.2,158,1,25
1369,4.2.2,490,0,152
1374,4.2.2,490,1,27
1577,4.2.2,273,1,59
1889,4.2.2,484,0,134
1891,4.2.2,484,1,460
3252,4.2.2,617,0,104
3294,4.2.2,61,1,81
3584,4.2.2,385,1,75
3658,4.2.2,81,1,97
3825,4.2.2,782,1,22
4250,4.2.2,501,1,48
5165,4.2.2,351,1,245
5510,4.2.2,788,1,18
7081,4.2.2,529,1,332
178,4.2.3,158,0,207
180,4.2.3,388,1,228
1378,4.2.3,490,1,89
1599,4.2.3,273,1,1568
3255,4.2.3,617,0,42
3273,4.2.3,617,0,442
3296,4.2.3,61,1,78
3642,4.2.3,385,1,75
4255,4.2.3,501,0,306
4258,4.2.3,501,1,61
7083,4.2.3,529,0,122
7084,4.2.3,529,0,125
7085,4.2.3,529,0,127
185,4.2.4,388,1,90
207,4.2.4,158,1,1050
1382,4.2.4,490,1,189
1608,4.2.4,273,1,247
2963,4.2.4,484,0,270
2966,4.2.4,484,0,448
2968,4.2.4,484,0,468
3302,4.2.4,61,0,126
3303,4.2.4,61,1,146
3588,4.2.4,385,1,87
3671,4.2.4,81,0,178
3733,4.2.4,81,0,20
3736,4.2.4,81,0,46
4349,4.2.4,501,1,2433
7087,4.2.4,529,0,59
7088,4.2.4,529,0,60
7089,4.2.4,529,0,62
1384,4.2.5,490,1,79
1625,4.2.5,273,1,172
2971,4.2.5,484,0,7
2978,4.2.5,484,0,321
2979,4.2.5,484,0,324
3304,4.2.5,61,1,46
3567,4.2.5,343,0,86
3570,4.2.5,343,0,198
3590,4.2.5,385,1,55
4350,4.2.5,501,1,60
7090,4.2.5,529,1,67
1387,4.2.6,490,1,80
1627,4.2.6,273,1,66
3306,4.2.6,61,1,62
3594,4.2.6,385,1,295
4354,4.2.6,501,1,109
5425,4.2.6,636,1,380
7091,4.2.6,529,1,66
234,4.2.7,158,0,191
1408,4.2.7,490,0,790
1412,4.2.7,490,1,1347
1630,4.2.7,273,1,82
3307,4.2.7,61,1,81
3571,4.2.7,343,1,60
3593,4.2.7,385,1,284
4356,4.2.7,501,1,47
5428,4.2.7,636,1,205
7093,4.2.7,529,1,46
1415,4.2.8,490,1,120
1632,4.2.8,273,1,56
3308,4.2.8,61,0,33
3315,4.2.8,61,1,189
3636,4.2.8,385,1,86
4358,4.2.8,501,1,61
7095,4.2.8,529,1,78
1417,4.2.9,490,0,147
1636,4.2.9,273,0,166
1639,4.2.9,273,1,201
3324,4.2.9,61,0,534
3339,4.2.9,61,1,679
3583,4.2.9,343,0,284
3586,4.2.9,343,0,323
4361,4.2.9,501,0,71
4366,4.2.9,501,0,210
4368,4.2.9,501,1,241
4378,4.2.9,87,1,40
5434,4.2.9,636,1,126
7096,4.2.9,529,0,6
7097,4.2.9,529,0,8
7098,4.2.9,529,0,9
262,4.3.1,158,1,1189
733,4.3.1,541,0,435
1449,4.3.1,490,1,1086
2010,4.3.1,207,1,1112
3341,4.3.1,61,0,934
3548,4.3.1,277,1,586
3598,4.3.1,385,1,184
3830,4.3.1,782,1,109
5514,4.3.1,788,1,155
7115,4.3.1,529,1,540
1450,4.3.10,490,1,1159
1998,4.3.10,207,1,735
2988,4.3.10,484,1,221
3343,4.3.10,61,1,1230
3609,4.3.10,385,1,956
7105,4.3.10,529,1,100
1444,4.3.2,490,1,825
1984,4.3.2,207,0,148
3017,4.3.2,484,1,1312
3354,4.3.2,61,1,2503
3624,4.3.2,385,1,1570
4393,4.3.2,501,1,1130
5515,4.3.2,788,1,223
5836,4.3.2,388,1,1133
7109,4.3.2,529,1,210
1452,4.3.3,490,1,1342
1672,4.3.3,273,0,1156
1989,4.3.3,207,1,349
3352,4.3.3,61,0,2257
3600,4.3.3,385,0,486
3832,4.3.3,782,0,156
4398,4.3.3,501,1,1313
5513,4.3.3,788,1,121
5843,4.3.3,388,1,1429
7107,4.3.3,529,0,137
1445,4.3.4,490,1,920
1995,4.3.4,207,1,639
2466,4.3.4,475,0,317
3616,4.3.4,385,0,1325
3827,4.3.4,782,1,52
4380,4.3.4,501,1,509
5437,4.3.4,636,0,275
5511,4.3.4,788,1,47
7102,4.3.4,529,0,32
242,4.3.5,158,1,406
1441,4.3.5,490,1,652
1993,4.3.5,207,0,486
3009,4.3.5,484,0,980
3344,4.3.5,61,1,1344
3606,4.3.5,385,1,908
5839,4.3.5,388,1,1272
7106,4.3.5,529,0,124
1454,4.3.6,490,1,1452
2006,4.3.6,207,0,921
3608,4.3.6,385,1,939
3828,4.3.6,782,1,75
4384,4.3.6,501,0,844
7116,4.3.6,529,0,545
243,4.3.7,158,0,508
1436,4.3.7,490,0,411
2009,4.3.7,207,1,1030
2462,4.3.7,475,1,173
3345,4.3.7,61,0,1540
3620,4.3.7,385,0,1421
3835,4.3.7,782,1,200
4382,4.3.7,501,1,676
5512,4.3.7,788,1,88
5852,4.3.7,388,0,1678
7114,4.3.7,529,1,463
257,4.3.8,158,0,1007
1458,4.3.8,490,1,1738
1983,4.3.8,207,0,70
3357,4.3.8,61,1,2684
3645,4.3.8,385,1,125
4389,4.3.8,501,0,986
7112,4.3.8,529,1,362
249,4.3.9,158,0,715
1456,4.3.9,490,1,1587
1986,4.3.9,207,1,211
3340,4.3.9,61,1,800
3552,4.3.9,277,1,695
3605,4.3.9,385,1,883
5845,4.3.9,388,1,1525
7110,4.3.9,529,1,270
269,5.1.1,158,1,1536
983,5.1.1,590,1,94
1464,5.1.1,490,1,2341
2016,5.1.1,207,0,80
3154,5.1.1,803,1,166
3834,5.1.1,428,0,523
3838,5.1.1,782,0,311
4641,5.1.1,715,0,327
5516,5.1.1,788,1,1227
6057,5.1.1,400,1,1580
6752,5.1.1,397,1,191
6844,5.1.1,410,1,5969
7016,5.1.1,535,1,38
3854,5.1.10,782,1,661
5525,5.1.10,788,0,1351
6881,5.1.10,410,0,6815
277,5.1.2,158,1,1732
985,5.1.2,590,0,192
1467,5.1.2,490,1,2496
2018,5.1.2,207,0,107
3846,5.1.2,782,1,506
4643,5.1.2,715,0,393
5517,5.1.2,788,1,1245
6097,5.1.2,400,1,2457
6848,5.1.2,410,0,6066
279,5.1.3,158,1,1743
986,5.1.3,590,0,282
2019,5.1.3,207,0,127
2825,5.1.3,58,1,184
3164,5.1.3,803,1,280
3847,5.1.3,782,1,530
5518,5.1.3,788,1,1262
6109,5.1.3,400,1,2742
6851,5.1.3,410,1,6140
7019,5.1.3,535,1,146
989,5.1.4,590,0,360
3848,5.1.4,782,1,555
5156,5.1.4,58,0,502
5519,5.1.4,788,1,1285
6856,5.1.4,410,0,6264
3165,5.1.5,803,0,320
3849,5.1.5,782,1,568
5520,5.1.5,788,1,1303
6863,5.1.5,410,1,6454
3168,5.1.6,803,0,400
3850,5.1.6,782,1,586
5521,5.1.6,788,1,1313
6866,5.1.6,410,1,6576
3188,5.1.7,803,0,54
3851,5.1.7,782,1,593
5522,5.1.7,788,1,1323
6868,5.1.7,410,1,6617
3852,5.1.8,782,1,624
5523,5.1.8,788,1,1332
6870,5.1.8,410,1,6665
3853,5.1.9,782,1,640
5524,5.1.9,788,1,1342
6874,5.1.9,410,1,6755
103,5.2.1,126,1,64
993,5.2.1,590,1,120
1171,5.2.1,760,1,322
1488,5.2.1,614,1,83
1525,5.2.1,490,1,633
2066,5.2.1,363,1,206
2763,5.2.1,58,0,291
2766,5.2.1,58,1,400
3209,5.2.1,803,1,120
3461,5.2.1,273,1,80
3673,5.2.1,191,1,53
3855,5.2.1,782,0,9
3858,5.2.1,782,1,33
4549,5.2.1,715,0,135
4554,5.2.1,715,1,187
4751,5.2.1,268,0,109
4753,5.2.1,268,1,130
4814,5.2.1,78,1,104
5526,5.2.1,788,1,12
5948,5.2.1,501,0,211
5951,5.2.1,501,0,320
5952,5.2.1,501,1,322
6147,5.2.1,400,0,186
6150,5.2.1,400,1,273
6242,5.2.1,61,1,37
6884,5.2.1,410,1,64
7023,5.2.1,535,1,29
224,5.2.10,126,1,284
391,5.2.10,112,1,71
1200,5.2.10,760,1,152
1517,5.2.10,614,1,333
2187,5.2.10,363,1,15
2651,5.2.10,205,1,491
3495,5.2.10,273,0,30
3496,5.2.10,273,0,53
3498,5.2.10,273,0,301
3676,5.2.10,797,0,203
3687,5.2.10,797,1,443
3705,5.2.10,462,1,55
3904,5.2.10,782,1,20
4634,5.2.10,715,1,132
5065,5.2.10,422,0,53
5071,5.2.10,422,1,14
5293,5.2.10,58,1,108
5539,5.2.10,788,1,16
6389,5.2.10,61,0,88
6390,5.2.10,61,1,97
6567,5.2.10,501,1,336
160,5.2.2,126,0,170
166,5.2.2,126,1,26
995,5.2.2,590,1,23
1173,5.2.2,760,1,82
1490,5.2.2,614,1,120
1533,5.2.2,490,0,717
1535,5.2.2,490,0,767
1536,5.2.2,490,1,773
2071,5.2.2,363,1,80
2772,5.2.2,58,1,180
3184,5.2.2,803,1,113
3463,5.2.2,273,0,50
3464,5.2.2,273,0,60
3465,5.2.2,273,1,67
3678,5.2.2,191,1,202
3862,5.2.2,782,0,111
3863,5.2.2,782,0,131
3864,5.2.2,782,1,134
4004,5.2.2,233,1,13
4565,5.2.2,715,0,146
4566,5.2.2,715,0,148
4567,5.2.2,715,1,150
4754,5.2.2,268,0,54
4755,5.2.2,268,0,58
4756,5.2.2,268,1,65
4815,5.2.2,78,0,53
4816,5.2.2,78,1,102
5527,5.2.2,788,0,10
5528,5.2.2,788,0,14
5529,5.2.2,788,1,16
5976,5.2.2,501,0,467
5980,5.2.2,501,0,477
5981,5.2.2,501,1,481
6160,5.2.2,400,1,95
6247,5.2.2,61,0,116
6248,5.2.2,61,1,129
6888,5.2.2,410,1,165
107,5.2.3,126,1,167
424,5.2.3,233,1,21
998,5.2.3,590,1,55
1176,5.2.3,760,0,45
1179,5.2.3,760,1,133
1243,5.2.3,81,1,25
1494,5.2.3,614,1,407
1541,5.2.3,490,0,15
1542,5.2.3,490,1,32
2076,5.2.3,363,0,159
2078,5.2.3,363,0,195
2079,5.2.3,363,1,201
2778,5.2.3,58,0,163
2787,5.2.3,58,1,505
3468,5.2.3,273,1,41
3683,5.2.3,191,0,107
3684,5.2.3,191,1,111
3867,5.2.3,782,1,101
4572,5.2.3,715,0,40
4573,5.2.3,715,1,42
4757,5.2.3,268,0,36
4758,5.2.3,268,1,39
4819,5.2.3,78,1,89
5530,5.2.3,788,1,12
6009,5.2.3,501,1,1213
6252,5.2.3,61,0,72
6254,5.2.3,61,0,110
6255,5.2.3,61,1,114
6891,5.2.3,410,1,83
7027,5.2.3,535,1,47
109,5.2.4,126,1,100
365,5.2.4,87,1,517
1000,5.2.4,590,0,85
1001,5.2.4,590,1,88
1180,5.2.4,760,1,133
1495,5.2.4,614,1,113
1539,5.2.4,490,0,222
1540,5.2.4,490,1,226
2084,5.2.4,363,1,90
2792,5.2.4,58,0,263
2793,5.2.4,58,1,268
3469,5.2.4,273,1,64
3694,5.2.4,191,1,257
3870,5.2.4,782,1,19
4577,5.2.4,715,0,97
4578,5.2.4,715,1,98
4759,5.2.4,268,1,8
4820,5.2.4,78,1,90
5531,5.2.4,788,1,16
6018,5.2.4,501,1,90
6274,5.2.4,61,1,295
6892,5.2.4,410,1,64
7028,5.2.4,535,1,82
186,5.2.5,126,0,262
315,5.2.5,126,0,8
317,5.2.5,126,1,200
369,5.2.5,87,1,658
916,5.2.5,797,0,12
1005,5.2.5,590,1,1118
1185,5.2.5,760,1,194
1497,5.2.5,614,1,104
1543,5.2.5,490,1,156
2090,5.2.5,363,1,130
2491,5.2.5,205,0,15
2811,5.2.5,58,0,4
3223,5.2.5,803,1,105
3470,5.2.5,273,1,238
3701,5.2.5,191,1,337
3872,5.2.5,782,1,25
4584,5.2.5,715,1,101
4647,5.2.5,163,0,80
4761,5.2.5,268,0,83
4821,5.2.5,78,0,43
4825,5.2.5,78,0,286
5280,5.2.5,58,1,158
5532,5.2.5,788,1,20
6037,5.2.5,501,1,580
6279,5.2.5,61,0,79
6284,5.2.5,61,0,142
6287,5.2.5,61,0,186
6894,5.2.5,410,0,55
275,5.2.6,126,1,217
333,5.2.6,112,1,208
920,5.2.6,797,0,431
1006,5.2.6,590,0,94
1007,5.2.6,590,0,112
1008,5.2.6,590,1,286
1188,5.2.6,760,1,483
1499,5.2.6,614,1,215
1544,5.2.6,490,0,120
2115,5.2.6,481,1,78
2120,5.2.6,363,1,646
2546,5.2.6,205,0,1605
2556,5.2.6,205,1,1836
3332,5.2.6,797,0,677
3368,5.2.6,797,1,107
3471,5.2.6,273,0,24
3473,5.2.6,273,0,319
3474,5.2.6,273,1,334
3706,5.2.6,191,1,114
3876,5.2.6,782,0,72
3880,5.2.6,782,1,221
4394,5.2.6,87,1,646
4592,5.2.6,715,1,181
4765,5.2.6,268,1,204
4827,5.2.6,78,0,182
5265,5.2.6,58,0,4
5282,5.2.6,58,1,92
5393,5.2.6,129,0,55
5533,5.2.6,788,1,12
6292,5.2.6,61,0,32
6295,5.2.6,61,0,42
6305,5.2.6,61,1,213
6366,5.2.6,163,0,152
6367,5.2.6,163,0,257
6547,5.2.6,501,0,60
6548,5.2.6,501,1,432
6902,5.2.6,410,0,97
6903,5.2.6,410,0,122
6904,5.2.6,410,0,183
131,5.2.7,126,1,500
372,5.2.7,87,0,279
379,5.2.7,112,1,182
1012,5.2.7,590,0,446
1013,5.2.7,590,0,451
1014,5.2.7,590,0,457
1190,5.2.7,760,1,46
1503,5.2.7,614,1,429
2126,5.2.7,363,1,273
2562,5.2.7,205,1,231
3373,5.2.7,797,0,497
3374,5.2.7,797,0,508
3477,5.2.7,273,0,211
3479,5.2.7,273,0,811
3480,5.2.7,273,0,838
3589,5.2.7,797,0,1091
3715,5.2.7,191,0,148
3716,5.2.7,191,0,152
3718,5.2.7,191,1,6
3884,5.2.7,782,1,180
4594,5.2.7,715,0,145
4620,5.2.7,715,0,6
4624,5.2.7,715,0,53
4770,5.2.7,268,0,257
5284,5.2.7,58,0,25
5388,5.2.7,129,0,110
5389,5.2.7,129
0,129
5534,5.2.7,788,0,94
5535,5.2.7,788,0,97
5536,5.2.7,788,1,100
6307,5.2.7,61,0,110
6384,5.2.7,61,1,458
6550,5.2.7,501,1,209
312,5.2.8,126,0,101
313,5.2.8,126,0,114
314,5.2.8,126,0,117
375,5.2.8,112,1,371
1018,5.2.8,590,0,109
1019,5.2.8,590,0,113
1020,5.2.8,590,0,122
1202,5.2.8,760,1,127
1504,5.2.8,614,0,76
1507,5.2.8,614,1,418
2143,5.2.8,363,1,371
2176,5.2.8,481,0,295
2586,5.2.8,205,1,520
3483,5.2.8,273,1,175
3597,5.2.8,797,1,401
3702,5.2.8,462,1,109
3727,5.2.8,191,1,159
3905,5.2.8,782,1,14
4618,5.2.8,715,1,409
5007,5.2.8,87,0,658
5056,5.2.8,422,1,75
5058,5.2.8,87,1,20
5537,5.2.8,788,1,18
6385,5.2.8,61,0,84
6386,5.2.8,61,0,321
6387,5.2.8,61,1,516
6552,5.2.8,501,1,213
201,5.2.9,126,0,511
209,5.2.9,126,0,7
306,5.2.9,126,0,36
387,5.2.9,112,1,258
1198,5.2.9,760,1,155
1510,5.2.9,614,0,150
1512,5.2.9,614,1,283
2154,5.2.9,363,0,132
2328,5.2.9,363,0,68
2604,5.2.9,205,1,573
2821,5.2.9,58,0,52
3484,5.2.9,273,0,141
3491,5.2.9,273,1,674
3601,5.2.9,797,0,39
3668,5.2.9,797,1,13
3669,5.2.9,797,0,14
3744,5.2.9,191,0,304
3747,5.2.9,191,0,311
3749,5.2.9,191,0,328
3901,5.2.9,782,1,95
4627,5.2.9,715,0,130
4630,5.2.9,715,1,187
5060,5.2.9,422,0,82
5288,5.2.9,58,1,5
5538,5.2.9,788,1,22
6388,5.2.9,61,1,221
6561,5.2.9,501,1,467
335,5.3.1,112,1,98
374,5.3.1,87,1,370
1530,5.3.1,614,1,1580
2244,5.3.1,363,1,853
2737,5.3.1,205,1,1267
3697,5.3.1,797,1,296
4688,5.3.1,191,1,24
6396,5.3.1,61,1,137
6906,5.3.1,410,1,37
359,5.3.10,112,1,1422
1524,5.3.10,614,0,1062
2664,5.3.10,205,1,863
3737,5.3.10,797,0,1274
3769,5.3.10,462,1,962
5077,5.3.10,422,1,344
6374,5.3.10,163,0,331
1532,5.3.11,614,0,1749
3878,5.3.11,462,1,2955
3926,5.3.11,782,1,288
4413,5.3.11,87,1,1070
6393,5.3.11,61,0,319
368,5.3.12,112,1,1839
1521,5.3.12,614,1,478
2232,5.3.12,363,0,623
2723,5.3.12,205,0,853
3808,5.3.12,797,1,1149
3831,5.3.12,462,1,2020
3935,5.3.12,782,0,421
5080,5.3.12,422,1,463
6394,5.3.12,61,1,65
2322,5.3.13,363,1,1905
2323,5.3.13,363,0,1918
2732,5.3.13,205,1,1222
3691,5.3.13,797,1,116
3929,5.3.13,782,0,329
4689,5.3.13,191,0,76
5091,5.3.13,422,0,1137
6391,5.3.13,61,1,195
1523,5.3.14,614,0,941
2200,5.3.14,363,1,182
3918,5.3.14,782,0,165
6395,5.3.14,61,0,109
1526,5.3.15,614,0,1231
5089,5.3.15,422,0,1021
336,5.3.2,112,0,212
1529,5.3.2,614,1,1531
2653,5.3.2,205,1,559
3734,5.3.2,462,1,267
3755,5.3.2,797,1,139
3931,5.3.2,782,0,369
4418,5.3.2,87,1,1313
6399,5.3.2,61,1,282
346,5.3.3,112,1,828
1534,5.3.3,614,1,1886
2293,5.3.3,363,1,1480
2720,5.3.3,205,1,490
3776,5.3.3,462,1,1058
3787,5.3.3,797,0,775
3908,5.3.3,782,1,48
1834,5.3.4,760,1,2181
2240,5.3.4,363,1,776
2730,5.3.4,205,1,1157
3768,5.3.4,797,0,441
3811,5.3.4,462,1,1669
3950,5.3.4,782,1,573
338,5.3.5,112,1,499
380,5.3.5,87,1,583
2248,5.3.5,363,1,950
2673,5.3.5,205,0,1142
3723,5.3.5,797,0,982
3921,5.3.5,782,1,189
5083,5.3.5,422,1,616
6371,5.3.5,163,1,100
6400,5.3.5,61,1,316
348,5.3.6,112,1,934
2284,5.3.6,363,1,1390
3781,5.3.6,462,1,1190
3934,5.3.6,782,1,394
5081,5.3.6,87,1,218
6392,5.3.6,61,1,264
352,5.3.7,112,1,1027
1528,5.3.7,614,1,1476
2305,5.3.7,363,1,1627
3714,5.3.7,462,1,222
5086,5.3.7,422,0,837
6398,5.3.7,61,1,233
353,5.3.8,112,0,1076
2274,5.3.8,363,0,1262
2643,5.3.8,481,0,206
4646,5.3.8,163,0,2022
6397,5.3.8,61,1,182
357,5.3.9,112,1,1338
1527,5.3.9,614,1,1345
2725,5.3.9,205,1,940
3726,5.3.9,462,1,78
3759,5.3.9,797,1,231
3912,5.3.9,782,1,70
6373,5.3.9,163,0,233
788,6.1.1,168,1,189
960,6.1.1,797,1,57
1022,6.1.1,590,1,46
1274,6.1.1,81,1,496
2119,6.1.1,481,1,78
2739,6.1.1,205,1,1410
2748,6.1.1,277,1,445
2830,6.1.1,58,1,527
3240,6.1.1,803,1,289
3886,6.1.1,428,1,216
4015,6.1.1,233,1,123
4251,6.1.1,715,1,1072
4475,6.1.1,163,1,2109
4696,6.1.1,191,0,505
4752,6.1.1,252,1,120
4772,6.1.1,268,1,124
4832,6.1.1,78,1,742
5023,6.1.1,87,1,325
5854,6.1.1,388,1,1772
5944,6.1.1,535,1,32
5993,6.1.1,658,1,1419
6334,6.1.1,532,1,17
6401,6.1.1,61,1,344
7118,6.1.1,529,1,587
1041,6.1.10,590,1,1235
2164,6.1.10,481,1,1144
2795,6.1.10,205,0,3568
2858,6.1.10,58,1,196
2880,6.1.10,277,1,5138
3930,6.1.10,428,1,985
4019,6.1.10,462,1,422
4111,6.1.10,233,0,2234
4273,6.1.10,715,1,1629
4532,6.1.10,163,1,2956
4775,6.1.10,252,1,1317
4786,6.1.10,268,0,812
4841,6.1.10,78,1,1519
5049,6.1.10,87,1,2030
5873,6.1.10,388,1,2229
5975,6.1.10,535,1,666
6410,6.1.10,61,1,664
1024,6.1.2,590,0,250
2122,6.1.2,481,0,112
2797,6.1.2,205,0,3845
2882,6.1.2,277,1,5216
2894,6.1.2,58,1,70
3896,6.1.2,428,0,394
4027,6.1.2,233,1,240
4049,6.1.2,462,1,893
4340,6.1.2,715,1,115
4487,6.1.2,163,1,2277
4774,6.1.2,268,1,224
4782,6.1.2,252,0,1613
5026,6.1.2,87,0,544
5850,6.1.2,78,1,92
5857,6.1.2,388,0,1808
5997,6.1.2,658,1,1556
6006,6.1.2,535,1,142
6402,6.1.2,61,1,385
789,6.1.3,168,1,410
1026,6.1.3,590,1,314
1138,6.1.3,696,0,695
2127,6.1.3,481,1,488
2762,6.1.3,277,1,998
2776,6.1.3,205,1,2895
2832,6.1.3,58,1,569
3898,6.1.3,428,1,489
4254,6.1.3,715,1,1198
4494,6.1.3,163,1,2390
4762,6.1.3,252,1,585
4776,6.1.3,268,0,278
4835,6.1.3,78,1,1094
5032,6.1.3,87,1,732
5247,6.1.3,233,1,2737
5858,6.1.3,388,0,1848
5950,6.1.3,535,1,183
6000,6.1.3,658,0,1762
6360,6.1.3,532,1,273
6403,6.1.3,61,1,422
790,6.1.4,168,1,497
1027,6.1.4,590,1,416
2128,6.1.4,481,1,528
2767,6.1.4,277,1,1150
2781,6.1.4,205,1,2965
2833,6.1.4,58,1,609
3244,6.1.4,803,1,354
3899,6.1.4,428,1,517
4087,6.1.4,233,1,1487
4256,6.1.4,715,1,1245
4496,6.1.4,163,1,2413
4763,6.1.4,252,1,633
4778,6.1.4,268,1,380
4834,6.1.4,78,1,957
5035,6.1.4,87,1,906
5861,6.1.4,388,1,1920
5954,6.1.4,535,1,219
6004,6.1.4,658,1,1835
6361,6.1.4,532,1,289
6404,6.1.4,61,1,439
791,6.1.5,168,1,629
1028,6.1.5,590,0,601
2135,6.1.5,481,1,635
2771,6.1.5,277,1,1286
2782,6.1.5,205,0,3021
2835,6.1.5,58,1,659
3906,6.1.5,428,1,669
4092,6.1.5,233,0,1641
4263,6.1.5,715,1,1325
4506,6.1.5,163,1,2533
4780,6.1.5,268,1,472
4787,6.1.5,252,1,1942
5037,6.1.5,87,0,1057
5874,6.1.5,388,0,2256
5945,6.1.5,78,1,191
5958,6.1.5,535,1,293
6005,6.1.5,658,1,1940
6364,6.1.5,532,0,497
6365,6.1.5,532,0,521
6405,6.1.5,61,1,480
792,6.1.6,168,1,720
1029,6.1.6,590,1,663
2138,6.1.6,481,1,677
2774,6.1.6,277,1,1402
2784,6.1.6,205,1,3069
2837,6.1.6,58,1,681
3247,6.1.6,803,1,380
3911,6.1.6,428,1,701
4005,6.1.6,462,1,192
4096,6.1.6,233,1,1731
4265,6.1.6,715,1,1399
4509,6.1.6,163,1,2561
4766,6.1.6,252,0,740
4781,6.1.6,268,1,504
4837,6.1.6,78,1,1206
5040,6.1.6,87,1,1200
5862,6.1.6,388,1,1971
5960,6.1.6,535,1,325
6012,6.1.6,658,0,2123
6406,6.1.6,61,1,505
793,6.1.7,168,1,803
1033,6.1.7,590,1,750
2139,6.1.7,481,1,702
2785,6.1.7,205,1,3119
2853,6.1.7,58,1,35
2869,6.1.7,277,0,4612
3251,6.1.7,803,1,441
3913,6.1.7,428,1,750
4006,6.1.7,462,1,226
4099,6.1.7,233,1,1864
4269,6.1.7,715,1,1493
4515,6.1.7,163,1,2667
4768,6.1.7,252,1,827
4783,6.1.7,268,1,559
4838,6.1.7,78,1,1365
5042,6.1.7,87,1,1340
5864,6.1.7,388,1,2028
5962,6.1.7,535,1,392
6407,6.1.7,61,1,533
